timestep,Auvergne_Rhone_Alpes,Nouvelle_Aquitaine,Occitanie,Provence_Alpes_Cote_dAzur
723,87.2,95.0,89.3,120.0
724,87.2,95.0,89.3,120.0
725,87.2,95.0,89.3,120.0
726,87.2,95.0,89.3,120.0
727,84.9,92.540107,86.956952,117.54011
728,113.825,120.0,115.4875,95.0
729,113.825,120.0,115.4875,95.0
730,113.825,120.0,115.4875,95.0
731,6.3,5.0,5.95,20.0
732,113.825,120.0,115.4875,95.0
733,113.825,120.0,115.4875,95.0
734,113.825,120.0,115.4875,95.0
735,87.2,95.0,89.3,120.0
736,87.2,95.0,89.3,120.0
737,87.2,95.0,89.3,120.0
738,87.2,95.0,119.3617,120.0
739,87.2,95.0,119.3617,120.0
740,87.2,120.0,109.27814,120.0
741,87.2,95.0,89.3,120.0
742,87.2,120.0,89.3,120.0
743,87.2,120.0,89.3,120.0
744,87.2,120.0,89.3,120.0
745,87.2,120.0,89.3,120.0
746,87.2,120.0,89.3,120.0
747,87.2,95.0,89.3,120.0
748,62.697966,68.794616,64.339372,93.794616
749,113.825,120.0,115.4875,95.0
750,118.25459,120.0,120.0,99.737533
751,118.25459,120.0,120.0,99.737533
752,118.25459,120.0,120.0,99.737533
753,118.25459,120.0,120.0,99.737533
754,118.25459,120.0,120.0,99.737533
755,113.825,120.0,115.4875,95.0
756,87.2,95.0,89.3,120.0
757,87.2,95.0,89.3,120.0
758,87.2,120.0,119.3617,120.0
759,87.2,120.0,119.3617,120.0
760,87.2,95.0,119.3617,120.0
761,87.2,95.0,119.3617,120.0
762,87.2,95.0,89.3,120.0
763,87.2,95.0,89.3,120.0
764,109.15,115.0,110.725,90.0
765,3.05,5.0,3.575,30.0
766,87.2,95.0,89.3,120.0
767,87.2,95.0,89.3,120.0
768,87.2,95.0,89.3,120.0
769,31.125,35.026738,32.175468,60.026738
770,113.825,120.0,115.4875,95.0
771,20.0,23.128342,20.842246,48.128342
772,20.0,23.128342,20.842246,48.128342
773,87.2,95.0,89.3,120.0
774,21.525,21.283422,21.45996,3.7165775
775,113.825,120.0,115.4875,95.0
776,113.825,120.0,115.4875,95.0
777,113.825,120.0,115.4875,95.0
778,113.825,120.0,115.4875,95.0
779,113.825,120.0,115.4875,95.0
780,113.825,120.0,115.4875,95.0
781,87.2,95.0,89.3,120.0
782,87.2,118.02307,119.3617,120.0
783,87.2,120.0,119.3617,120.0
784,87.2,120.0,119.3617,120.0
785,87.2,120.0,119.3617,120.0
786,87.2,120.0,119.3617,120.0
787,87.2,120.0,119.3617,120.0
788,87.2,120.0,119.3617,120.0
789,87.2,120.0,119.3617,120.0
790,87.2,120.0,119.3617,120.0
791,87.2,120.0,89.3,120.0
792,87.2,120.0,99.719529,120.0
793,87.2,120.0,119.3617,120.0
794,87.2,120.0,119.3617,120.0
795,87.2,120.0,89.3,120.0
796,87.2,120.0,89.3,120.0
797,87.2,95.0,89.3,120.0
798,91.785347,96.428178,93.03534,71.428178
799,87.2,95.0,89.3,120.0
800,113.825,120.0,115.4875,95.0
801,113.825,120.0,115.4875,95.0
802,113.825,120.0,115.4875,95.0
803,62.860347,68.968285,64.504792,93.968285
804,87.2,95.0,89.3,120.0
805,87.2,95.0,119.3617,120.0
806,87.2,120.0,119.3617,120.0
807,87.2,120.0,119.3617,120.0
808,87.2,95.0,119.3617,120.0
809,87.2,95.0,119.3617,120.0
810,87.2,95.0,89.3,120.0
811,52.449541,54.357798,52.963302,29.357798
812,113.825,120.0,115.4875,95.0
813,113.825,120.0,115.4875,95.0
814,87.2,95.0,105.9125,120.0
815,87.2,95.0,89.3,120.0
816,87.2,95.0,89.3,120.0
817,43.675459,44.973753,44.025,19.973753
818,113.825,120.0,115.4875,95.0
819,87.2,95.0,89.3,120.0
820,35.750459,39.973753,36.8875,64.973753
821,87.2,95.0,89.3,120.0
822,113.825,120.0,115.4875,95.0
823,113.825,120.0,115.4875,95.0
824,113.825,120.0,115.4875,95.0
825,113.825,120.0,115.4875,95.0
826,113.825,120.0,115.4875,95.0
827,113.825,120.0,115.4875,95.0
828,113.825,120.0,115.4875,95.0
829,87.2,95.0,89.3,120.0
830,87.2,95.0,119.3617,120.0
831,87.2,120.0,119.3617,120.0
832,87.8,120.0,120.0,120.0
833,87.8,120.0,120.0,120.0
834,87.8,120.0,120.0,120.0
835,87.8,120.0,120.0,120.0
836,87.2,120.0,119.3617,120.0
837,87.2,120.0,119.3617,120.0
838,87.2,120.0,119.3617,120.0
839,87.2,120.0,119.3617,120.0
840,87.2,120.0,119.3617,120.0
841,87.2,120.0,119.3617,120.0
842,87.2,120.0,119.3617,120.0
843,87.2,120.0,119.3617,120.0
844,87.2,120.0,89.3,120.0
845,87.2,120.0,89.3,120.0
846,113.825,120.0,115.4875,95.0
847,86.05,93.770053,88.128476,118.77005
848,113.825,120.0,115.4875,95.0
849,113.825,120.0,115.4875,95.0
850,113.825,120.0,115.4875,95.0
851,82.889973,90.390346,84.909304,115.39035
852,87.2,95.0,119.3617,120.0
853,87.2,120.0,119.3617,120.0
854,87.2,120.0,119.3617,120.0
855,87.2,120.0,119.3617,120.0
856,87.2,120.0,119.3617,120.0
857,87.2,95.0,119.3617,120.0
858,87.2,95.0,119.3617,120.0
859,22.010027,25.278104,22.889894,50.278104
860,113.825,120.0,115.4875,95.0
861,113.825,120.0,115.4875,95.0
862,87.2,95.0,119.3617,120.0
863,87.2,95.0,89.3,120.0
864,87.2,95.0,89.3,120.0
865,47.775,49.358289,48.20127,24.358289
866,113.825,120.0,115.4875,95.0
867,87.2,95.0,89.3,120.0
868,30.0,33.823529,31.029412,58.823529
869,87.2,95.0,89.3,120.0
870,14.55,13.823529,14.354412,11.176471
871,113.825,120.0,115.4875,95.0
872,113.825,120.0,115.4875,95.0
873,113.825,120.0,115.4875,95.0
874,118.25459,120.0,120.0,99.737533
875,113.825,120.0,115.4875,95.0
876,113.825,120.0,115.4875,95.0
877,87.2,95.0,89.3,120.0
878,87.2,95.0,119.3617,120.0
879,87.2,95.0,119.3617,120.0
880,87.2,95.0,119.3617,120.0
881,87.2,95.0,119.3617,120.0
882,87.2,120.0,119.3617,120.0
883,87.2,116.86545,119.3617,120.0
884,87.2,120.0,119.3617,120.0
885,87.2,120.0,119.3617,120.0
886,87.2,120.0,119.3617,120.0
887,87.2,120.0,119.3617,120.0
888,87.2,120.0,119.3617,120.0
889,87.2,120.0,119.3617,120.0
890,87.2,120.0,119.3617,120.0
891,87.2,95.0,119.3617,120.0
892,87.2,95.0,119.3617,120.0
893,87.2,95.0,89.3,120.0
894,87.2,95.0,89.3,120.0
895,87.2,95.0,89.3,120.0
896,113.825,120.0,115.4875,95.0
897,32.431911,32.948568,32.571011,7.9485676
898,113.825,120.0,115.4875,95.0
899,49.8,55.0,51.2,80.0
900,87.2,95.0,89.3,120.0
901,87.2,95.0,119.3617,120.0
902,87.2,120.0,119.3617,120.0
903,87.2,95.0,119.3617,120.0
904,87.2,95.0,119.3617,120.0
905,87.2,95.0,119.3617,120.0
906,87.2,95.0,89.3,120.0
907,113.825,120.0,115.4875,95.0
908,113.825,120.0,115.4875,95.0
909,113.825,120.0,115.4875,95.0
910,87.2,95.0,89.3,120.0
911,87.2,95.0,89.3,120.0
912,87.2,95.0,89.3,120.0
913,85.775,90.0,86.9125,65.0
914,113.825,120.0,115.4875,95.0
915,44.879593,49.737533,46.1875,74.737533
916,45.125,50.0,46.4375,75.0
917,87.2,95.0,89.3,120.0
918,113.825,120.0,115.4875,95.0
919,113.825,120.0,115.4875,95.0
920,113.825,120.0,115.4875,95.0
921,113.825,120.0,115.4875,95.0
922,118.25459,120.0,120.0,99.737533
923,113.825,120.0,115.4875,95.0
924,113.825,120.0,115.4875,95.0
925,87.2,95.0,89.3,120.0
926,87.2,95.0,89.3,120.0
927,87.2,95.0,119.3617,120.0
928,87.2,95.0,119.3617,120.0
929,87.2,95.0,119.3617,120.0
930,87.2,95.0,119.3617,120.0
931,87.2,95.0,119.3617,120.0
932,87.2,95.0,119.3617,120.0
933,87.2,95.0,89.3,120.0
934,87.2,95.0,89.3,120.0
935,87.2,95.0,89.3,120.0
936,87.2,95.0,89.3,120.0
937,87.2,95.0,89.3,120.0
938,87.2,95.0,89.3,120.0
939,87.2,95.0,89.3,120.0
940,87.2,95.0,89.3,120.0
941,87.2,95.0,89.3,120.0
942,113.825,120.0,115.4875,95.0
943,1.625,0.0,1.1875,25.0
944,113.825,120.0,115.4875,95.0
945,113.825,120.0,115.4875,95.0
946,113.825,120.0,115.4875,95.0
947,49.639747,54.828606,51.036748,79.828606
948,87.2,95.0,89.3,120.0
949,87.2,95.0,119.3617,120.0
950,87.2,95.0,119.3617,120.0
951,87.2,95.0,119.3617,120.0
952,87.2,95.0,119.3617,120.0
953,87.2,95.0,89.3,120.0
954,87.2,95.0,89.3,120.0
955,18.85,21.898396,19.670722,46.898396
956,113.825,120.0,115.4875,95.0
957,113.825,120.0,115.4875,95.0
958,87.2,95.0,89.3,120.0
959,87.2,95.0,89.3,120.0
960,87.2,95.0,89.3,120.0
961,86.05,93.770053,88.128476,118.77005
962,113.825,120.0,115.4875,95.0
963,113.825,120.0,115.4875,95.0
964,20.0,23.128342,20.842246,48.128342
965,87.2,95.0,89.3,120.0
966,39.03727,40.013123,39.3,15.013123
967,113.825,120.0,115.4875,95.0
968,113.825,120.0,115.4875,95.0
969,113.825,120.0,115.4875,95.0
970,113.825,120.0,115.4875,95.0
971,113.825,120.0,115.4875,95.0
972,113.825,120.0,115.4875,95.0
973,87.2,95.0,89.3,120.0
974,87.2,95.0,89.3,120.0
975,87.2,120.0,119.3617,120.0
976,87.2,120.0,119.3617,120.0
977,87.2,120.0,119.3617,120.0
978,87.2,120.0,119.3617,120.0
979,87.2,120.0,119.3617,120.0
980,87.2,120.0,119.3617,120.0
981,87.2,120.0,112.93322,120.0
982,87.2,120.0,89.3,120.0
983,87.2,120.0,89.3,120.0
984,87.2,120.0,89.3,120.0
985,87.2,120.0,89.3,120.0
986,87.2,120.0,89.3,120.0
987,87.2,95.0,89.3,120.0
988,87.2,95.0,89.3,120.0
989,87.2,95.0,89.3,120.0
990,113.825,120.0,115.4875,95.0
991,59.96273,62.393294,60.617112,37.393294
992,113.825,120.0,115.4875,95.0
993,113.825,120.0,115.4875,95.0
994,113.825,120.0,115.4875,95.0
995,48.35,49.973262,48.787032,24.973262
996,87.2,95.0,89.3,120.0
997,87.2,95.0,119.3617,120.0
998,87.2,120.0,119.3617,120.0
999,87.2,120.0,119.3617,120.0
1000,87.2,120.0,119.3617,120.0
1001,87.2,95.0,89.3,120.0
1002,87.2,95.0,89.3,120.0
1003,87.2,95.0,89.3,120.0
1004,113.825,120.0,115.4875,95.0
1005,47.775,49.358289,48.20127,24.358289
1006,87.2,95.0,89.3,120.0
1007,87.2,95.0,89.3,120.0
1008,87.2,95.0,89.3,120.0
1009,87.2,95.0,89.3,120.0
1010,113.825,120.0,115.4875,95.0
1011,87.2,95.0,89.3,120.0
1012,87.2,95.0,89.3,120.0
1013,87.2,95.0,89.3,120.0
1014,87.2,95.0,89.3,120.0
1015,113.825,120.0,115.4875,95.0
1016,113.825,120.0,115.4875,95.0
1017,113.825,120.0,115.4875,95.0
1018,113.825,120.0,115.4875,95.0
1019,113.825,120.0,115.4875,95.0
1020,113.825,120.0,115.4875,95.0
1021,51.225,53.048128,51.715842,28.048128
1022,87.2,95.0,89.3,120.0
1023,87.2,95.0,89.3,120.0
1024,87.2,95.0,89.3,120.0
1025,87.2,95.0,119.3617,120.0
1026,87.2,120.0,119.3617,120.0
1027,87.2,120.0,119.3617,120.0
1028,87.2,120.0,119.3617,120.0
1029,87.2,120.0,89.3,120.0
1030,87.2,95.0,89.3,120.0
1031,87.2,95.0,89.3,120.0
1032,87.2,95.0,89.3,120.0
1033,87.2,95.0,89.3,120.0
1034,87.2,95.0,89.3,120.0
1035,87.2,95.0,89.3,120.0
1036,87.2,95.0,89.3,120.0
1037,113.825,120.0,115.4875,95.0
1038,113.825,120.0,115.4875,95.0
1039,113.825,120.0,115.4875,95.0
1040,113.825,120.0,115.4875,95.0
1041,113.825,120.0,115.4875,95.0
1042,117.85,120.0,119.58783,99.304813
1043,113.825,120.0,115.4875,95.0
1044,87.2,95.0,89.3,120.0
1045,87.2,95.0,119.3617,120.0
1046,87.2,95.0,119.3617,120.0
1047,87.2,95.0,119.3617,120.0
1048,87.2,95.0,119.3617,120.0
1049,87.2,95.0,89.3,120.0
1050,87.2,95.0,89.3,120.0
1051,86.625,94.385027,88.714238,119.38503
1052,113.825,120.0,115.4875,95.0
1053,20.0,23.128342,20.842246,48.128342
1054,87.2,95.0,111.37425,120.0
1055,87.2,95.0,89.3,120.0
1056,87.2,95.0,89.3,120.0
1057,87.2,95.0,89.3,120.0
1058,113.825,120.0,115.4875,95.0
1059,87.2,95.0,89.3,120.0
1060,87.2,95.0,89.3,120.0
1061,87.2,95.0,89.3,120.0
1062,87.2,95.0,89.3,120.0
1063,17.7,20.668449,18.499198,45.668449
1064,113.825,120.0,115.4875,95.0
1065,113.825,120.0,115.4875,95.0
1066,113.825,120.0,115.4875,95.0
1067,20.0,23.128342,20.842246,48.128342
1068,113.825,120.0,115.4875,95.0
1069,113.825,120.0,115.4875,95.0
1070,113.825,120.0,115.4875,95.0
1071,85.475,93.15508,87.542714,118.15508
1072,87.2,95.0,89.3,120.0
1073,87.2,95.0,89.3,120.0
1074,87.2,95.0,119.3617,120.0
1075,87.2,95.0,119.3617,120.0
1076,87.2,95.0,119.3617,120.0
1077,87.2,95.0,89.3,120.0
1078,87.2,95.0,89.3,120.0
1079,87.2,95.0,89.3,120.0
1080,87.2,95.0,89.3,120.0
1081,87.2,95.0,89.3,120.0
1082,87.2,95.0,89.3,120.0
1083,87.2,95.0,89.3,120.0
1084,1.5697716,0.05906781,1.1312379,25.059068
1085,113.825,120.0,115.4875,95.0
1086,113.825,120.0,115.4875,95.0
1087,113.825,120.0,115.4875,95.0
1088,113.825,120.0,115.4875,95.0
1089,116.93163,120.0,118.65227,98.322596
1090,118.25459,120.0,120.0,99.737533
1091,113.825,120.0,115.4875,95.0
1092,87.2,95.0,89.3,120.0
1093,87.2,95.0,119.3617,120.0
1094,87.2,95.0,119.3617,120.0
1095,87.2,95.0,119.3617,120.0
1096,87.2,95.0,119.3617,120.0
1097,87.2,95.0,119.3617,120.0
1098,87.2,95.0,89.3,120.0
1099,87.2,95.0,89.3,120.0
1100,113.825,120.0,115.4875,95.0
1101,48.375,50.0,48.8125,25.0
1102,87.2,95.0,89.3,120.0
1103,87.2,95.0,89.3,120.0
1104,87.2,95.0,89.3,120.0
1105,87.2,95.0,89.3,120.0
1106,113.825,120.0,115.4875,95.0
1107,45.105992,49.979671,46.418136,74.979671
1108,20.0,23.128342,20.842246,48.128342
1109,87.2,95.0,89.3,120.0
1110,23.28622,23.167081,23.254144,1.8329193
1111,113.825,120.0,115.4875,95.0
1112,113.825,120.0,115.4875,95.0
1113,113.825,120.0,115.4875,95.0
1114,118.25459,120.0,120.0,99.737533
1115,113.825,120.0,115.4875,95.0
1116,3.05,5.0,3.575,30.0
1117,87.2,95.0,89.3,120.0
1118,87.2,120.0,119.3617,120.0
1119,87.2,120.0,119.3617,120.0
1120,87.2,120.0,119.3617,120.0
1121,87.2,120.0,119.3617,120.0
1122,87.2,120.0,119.3617,120.0
1123,87.2,120.0,119.3617,120.0
1124,87.2,120.0,119.3617,120.0
1125,87.2,120.0,119.3617,120.0
1126,87.2,120.0,119.3617,120.0
1127,87.2,120.0,89.3,120.0
1128,87.2,120.0,89.3,120.0
1129,87.2,120.0,89.3,120.0
1130,87.2,120.0,89.3,120.0
1131,87.2,95.0,89.3,120.0
1132,87.2,95.0,89.3,120.0
1133,87.2,95.0,89.3,120.0
1134,113.825,120.0,115.4875,95.0
1135,118.25459,120.0,120.0,99.737533
1136,113.825,120.0,115.4875,95.0
1137,113.825,120.0,115.4875,95.0
1138,118.25459,120.0,120.0,99.737533
1139,113.825,120.0,115.4875,95.0
1140,87.2,95.0,89.3,120.0
1141,87.2,95.0,119.3617,120.0
1142,87.2,95.0,119.3617,120.0
1143,87.2,120.0,119.3617,120.0
1144,87.2,95.0,119.3617,120.0
1145,87.2,95.0,89.3,120.0
1146,87.2,95.0,89.3,120.0
1147,42.25,46.925134,43.50869,71.925134
1148,113.825,120.0,115.4875,95.0
1149,113.825,120.0,115.4875,95.0
1150,87.2,95.0,119.3617,120.0
1151,87.2,95.0,89.3,120.0
1152,87.2,95.0,89.3,120.0
1153,87.2,95.0,89.3,120.0
1154,113.825,120.0,115.4875,95.0
1155,3.975,2.513369,3.581484,22.486631
1156,20.0,23.128342,20.842246,48.128342
1157,87.2,95.0,89.3,120.0
1158,86.625,94.385027,88.714238,119.38503
1159,113.825,120.0,115.4875,95.0
1160,113.825,120.0,115.4875,95.0
1161,118.25459,120.0,120.0,99.737533
1162,118.25459,120.0,120.0,99.737533
1163,113.825,120.0,115.4875,95.0
1164,40.640814,41.728143,40.933556,16.728143
1165,87.2,95.0,108.21161,120.0
1166,87.2,120.0,119.3617,120.0
1167,87.2,120.0,119.3617,120.0
1168,87.2,120.0,119.3617,120.0
1169,87.2,120.0,119.3617,120.0
1170,87.2,120.0,119.3617,120.0
1171,87.2,120.0,119.3617,120.0
1172,87.2,120.0,119.3617,120.0
1173,87.2,120.0,119.3617,120.0
1174,87.2,120.0,119.3617,120.0
1175,87.2,120.0,119.3617,120.0
1176,87.2,120.0,119.3617,120.0
1177,87.2,120.0,119.3617,120.0
1178,87.2,120.0,119.3617,120.0
1179,87.2,95.0,89.3,120.0
1180,87.2,95.0,89.3,120.0
1181,42.959186,47.683622,44.23115,72.683622
1182,113.825,120.0,115.4875,95.0
1183,113.825,120.0,115.4875,95.0
1184,113.825,120.0,115.4875,95.0
1185,118.25459,120.0,120.0,99.737533
1186,118.25459,120.0,120.0,99.737533
1187,113.825,120.0,115.4875,95.0
1188,87.2,95.0,89.3,120.0
1189,87.2,95.0,119.3617,120.0
1190,87.2,95.0,119.3617,120.0
1191,87.2,95.0,119.3617,120.0
1192,87.2,95.0,119.3617,120.0
1193,87.2,95.0,96.397319,120.0
1194,87.2,95.0,89.3,120.0
1195,68.5,75.0,70.25,100.0
1196,113.825,120.0,115.4875,95.0
1197,113.825,120.0,115.4875,95.0
1198,87.2,95.0,89.3,120.0
1199,87.2,95.0,89.3,120.0
1200,87.2,95.0,89.3,120.0
1201,7.725,10.0,8.3375,35.0
1202,113.825,120.0,115.4875,95.0
1203,31.7,35.641711,32.76123,60.641711
1204,20.0,23.128342,20.842246,48.128342
1205,87.2,95.0,89.3,120.0
1206,50.95,56.229947,52.371524,81.229947
1207,113.825,120.0,115.4875,95.0
1208,113.825,120.0,115.4875,95.0
1209,113.825,120.0,115.4875,95.0
1210,113.825,120.0,115.4875,95.0
1211,113.825,120.0,115.4875,95.0
1212,81.025,84.919786,82.073596,59.919786
1213,87.2,95.0,119.3617,120.0
1214,87.2,120.0,119.3617,120.0
1215,87.2,120.0,119.3617,120.0
1216,87.2,120.0,119.3617,120.0
1217,87.2,120.0,119.3617,120.0
1218,87.2,120.0,119.3617,120.0
1219,87.2,120.0,119.3617,120.0
1220,87.2,120.0,119.3617,120.0
1221,87.2,120.0,119.3617,120.0
1222,87.2,120.0,119.3617,120.0
1223,87.2,120.0,119.3617,120.0
1224,87.2,120.0,103.07759,120.0
1225,87.2,120.0,119.3617,120.0
1226,87.2,120.0,89.3,120.0
1227,87.2,120.0,89.3,120.0
1228,87.2,120.0,89.3,120.0
1229,87.2,95.0,89.3,120.0
1230,113.825,120.0,115.4875,95.0
1231,113.825,120.0,115.4875,95.0
1232,113.825,120.0,115.4875,95.0
1233,113.825,120.0,115.4875,95.0
1234,118.25459,120.0,120.0,99.737533
1235,113.825,120.0,115.4875,95.0
1236,87.2,95.0,89.3,120.0
1237,87.2,102.93135,119.3617,120.0
1238,87.2,120.0,119.3617,120.0
1239,87.2,120.0,119.3617,120.0
1240,87.2,120.0,119.3617,120.0
1241,87.2,95.0,89.3,120.0
1242,87.2,95.0,89.3,120.0
1243,87.029593,94.817747,89.126404,119.81775
1244,113.825,120.0,115.4875,95.0
1245,113.825,120.0,115.4875,95.0
1246,87.2,95.0,89.3,120.0
1247,87.2,95.0,89.3,120.0
1248,87.2,95.0,89.3,120.0
1249,23.854593,27.250902,24.768984,52.250902
1250,118.25459,120.0,120.0,99.737533
1251,40.406824,44.953823,41.631016,69.953823
1252,49.843176,55.046177,51.243984,80.046177
1253,87.2,95.0,89.3,120.0
1254,36.375,40.641711,37.52373,65.641711
1255,113.825,120.0,115.4875,95.0
1256,113.825,120.0,115.4875,95.0
1257,118.25459,120.0,120.0,99.737533
1258,118.25459,120.0,120.0,99.737533
1259,113.825,120.0,115.4875,95.0
1260,87.2,95.0,89.3,120.0
1261,87.2,120.0,89.3,120.0
1262,87.2,120.0,119.3617,120.0
1263,87.2,120.0,119.3617,120.0
1264,87.2,120.0,119.3617,120.0
1265,87.2,120.0,119.3617,120.0
1266,87.2,120.0,119.3617,120.0
1267,87.2,120.0,119.3617,120.0
1268,87.2,120.0,119.3617,120.0
1269,87.2,120.0,119.3617,120.0
1270,87.2,120.0,119.3617,120.0
1271,87.2,120.0,119.3617,120.0
1272,87.2,120.0,119.3617,120.0
1273,87.2,120.0,119.3617,120.0
1274,87.2,120.0,89.3,120.0
1275,87.2,120.0,89.3,120.0
1276,87.2,120.0,89.3,120.0
1277,87.2,120.0,89.3,120.0
1278,83.666142,120.0,85.7,116.22047
1279,65.555118,100.0,67.25,96.850394
1280,118.25459,120.0,120.0,99.737533
1281,118.25459,120.0,120.0,99.737533
1282,118.25459,120.0,120.0,99.737533
1283,110.54541,116.49241,112.14652,91.492414
1284,87.2,120.0,89.3,120.0
1285,87.2,120.0,119.3617,120.0
1286,87.2,120.0,119.3617,120.0
1287,87.2,120.0,119.3617,120.0
1288,87.2,120.0,119.3617,120.0
1289,87.2,120.0,89.3,120.0
1290,87.2,120.0,89.3,120.0
1291,87.2,95.0,89.3,120.0
1292,118.25459,120.0,120.0,99.737533
1293,110.54541,116.49241,112.14652,91.492414
1294,87.2,95.0,119.3617,120.0
1295,87.2,95.0,89.3,120.0
1296,87.2,95.0,89.3,120.0
1297,35.701706,39.921611,36.837834,64.921611
1298,118.25459,120.0,120.0,99.737533
1299,87.2,95.0,89.3,120.0
1300,68.5,75.0,70.25,100.0
1301,87.2,95.0,89.3,120.0
1302,21.75,25.0,22.625,50.0
1303,113.825,120.0,115.4875,95.0
1304,113.825,120.0,115.4875,95.0
1305,113.825,120.0,115.4875,95.0
1306,118.25459,120.0,120.0,99.737533
1307,113.825,120.0,115.4875,95.0
1308,40.54252,41.623016,40.833422,16.623016
1309,87.2,95.0,119.3617,120.0
1310,87.2,120.0,119.3617,120.0
1311,87.2,120.0,119.3617,120.0
1312,87.2,120.0,119.3617,120.0
1313,87.2,120.0,119.3617,120.0
1314,87.2,120.0,119.3617,120.0
1315,87.2,120.0,119.3617,120.0
1316,87.2,120.0,119.3617,120.0
1317,87.2,120.0,119.3617,120.0
1318,87.2,120.0,119.3617,120.0
1319,87.2,120.0,119.3617,120.0
1320,87.2,120.0,119.3617,120.0
1321,87.2,120.0,119.3617,120.0
1322,87.2,120.0,119.3617,120.0
1323,87.2,120.0,119.3617,120.0
1324,87.2,120.0,119.3617,120.0
1325,87.2,120.0,119.3617,120.0
1326,87.2,95.0,119.3617,120.0
1327,49.5,51.203209,28.404562,26.203209
1328,113.825,120.0,115.4875,95.0
1329,113.825,120.0,115.4875,95.0
1330,113.825,120.0,115.4875,95.0
1331,113.825,120.0,115.4875,95.0
1332,87.2,95.0,119.3617,120.0
1333,87.2,95.0,119.3617,120.0
1334,87.2,120.0,119.3617,120.0
1335,87.2,120.0,119.3617,120.0
1336,87.2,120.0,119.3617,120.0
1337,87.2,95.0,119.3617,120.0
1338,87.2,95.0,119.3617,120.0
1339,87.2,95.0,89.3,120.0
1340,113.825,120.0,115.4875,95.0
1341,4.45,3.0213904,4.0653743,21.97861
1342,87.2,95.0,119.3617,120.0
1343,87.2,95.0,89.3,120.0
1344,87.2,95.0,119.3617,120.0
1345,87.2,95.0,89.3,120.0
1346,113.825,120.0,115.4875,95.0
1347,87.2,95.0,89.3,120.0
1348,87.2,95.0,89.3,120.0
1349,87.2,95.0,89.3,120.0
1350,35.775,40.0,36.9125,65.0
1351,113.825,120.0,115.4875,95.0
1352,113.825,120.0,115.4875,95.0
1353,113.825,120.0,115.4875,95.0
1354,113.825,120.0,115.4875,95.0
1355,113.825,120.0,115.4875,95.0
1356,113.825,120.0,115.4875,95.0
1357,113.825,120.0,115.4875,95.0
1358,43.7,45.0,44.05,20.0
1359,87.2,95.0,89.3,120.0
1360,87.2,95.0,89.3,120.0
1361,87.2,95.0,91.228989,120.0
1362,87.2,95.0,119.3617,120.0
1363,87.2,95.0,119.3617,120.0
1364,87.2,95.0,119.3617,120.0
1365,87.2,95.0,89.3,120.0
1366,87.2,95.0,89.3,120.0
1367,87.2,95.0,89.3,120.0
1368,87.2,95.0,89.3,120.0
1369,87.2,120.0,89.3,120.0
1370,87.2,120.0,119.3617,120.0
1371,87.2,95.0,89.3,120.0
1372,87.2,95.0,89.3,120.0
1373,87.2,95.0,89.3,120.0
1374,113.825,120.0,115.4875,95.0
1375,113.825,120.0,115.4875,95.0
1376,113.825,120.0,115.4875,95.0
1377,116.125,120.0,117.83055,97.459893
1378,118.25459,120.0,120.0,99.737533
1379,113.825,120.0,115.4875,95.0
1380,87.2,95.0,89.3,120.0
1381,87.2,95.0,119.3617,120.0
1382,87.2,120.0,119.3617,120.0
1383,87.2,115.0,119.3617,120.0
1384,87.2,95.0,119.3617,120.0
1385,87.2,95.0,89.3,120.0
1386,87.2,95.0,89.3,120.0
1387,59.477157,65.349901,61.05828,90.349901
1388,113.825,120.0,115.4875,95.0
1389,87.2,95.0,89.3,120.0
1390,87.2,95.0,119.3617,120.0
1391,87.2,95.0,89.3,120.0
1392,87.2,95.0,119.3617,120.0
1393,87.2,95.0,89.3,120.0
1394,62.8,68.903743,64.443316,93.903743
1395,87.2,95.0,89.3,120.0
1396,87.2,95.0,89.3,120.0
1397,87.2,95.0,89.3,120.0
1398,87.2,95.0,89.3,120.0
1399,113.825,120.0,115.4875,95.0
1400,113.825,120.0,115.4875,95.0
1401,113.825,120.0,115.4875,95.0
1402,113.825,120.0,115.4875,95.0
1403,113.825,120.0,115.4875,95.0
1404,113.825,120.0,115.4875,95.0
1405,4.2024362,6.2325521,4.7490059,31.232552
1406,113.825,120.0,115.4875,95.0
1407,48.375,50.0,48.8125,25.0
1408,113.825,120.0,115.4875,95.0
1409,87.2,95.0,89.3,120.0
1410,87.2,95.0,89.3,120.0
1411,87.2,95.0,119.3617,120.0
1412,87.2,95.0,119.3617,120.0
1413,87.2,95.0,91.19516,120.0
1414,87.2,95.0,89.3,120.0
1415,87.2,95.0,89.3,120.0
1416,87.2,95.0,89.3,120.0
1417,87.2,95.0,119.3617,120.0
1418,87.2,95.0,119.3617,120.0
1419,87.2,95.0,89.3,120.0
1420,87.2,95.0,89.3,120.0
1421,18.275,21.283422,19.08496,46.283422
1422,113.825,120.0,115.4875,95.0
1423,113.825,120.0,115.4875,95.0
1424,113.825,120.0,115.4875,95.0
1425,118.25459,120.0,120.0,99.737533
1426,118.25459,120.0,120.0,99.737533
1427,113.825,120.0,115.4875,95.0
1428,79.159186,86.400199,81.10869,111.4002
1429,87.2,95.0,119.3617,120.0
1430,87.2,95.0,119.3617,120.0
1431,87.2,95.0,119.3617,120.0
1432,87.2,95.0,119.3617,120.0
1433,87.2,95.0,119.3617,120.0
1434,87.2,95.0,89.3,120.0
