timestamp,exchange_Auvergne Rhone Alpes_Provence Alpes Cote d'Azur
16/05/2021 00:30,-4000.0
16/05/2021 01:00,-4000.0
16/05/2021 01:30,-4000.0
16/05/2021 02:00,-4000.0
16/05/2021 02:30,-4000.0
16/05/2021 03:00,-4000.0
16/05/2021 03:30,-4000.0
16/05/2021 04:00,-4000.0
16/05/2021 04:30,-4000.0
16/05/2021 05:00,-4000.0
16/05/2021 05:30,-4000.0
16/05/2021 06:00,-4000.0
16/05/2021 06:30,-4000.0
16/05/2021 07:00,-4000.0
16/05/2021 07:30,-4000.0
16/05/2021 08:00,-4000.0
16/05/2021 08:30,-4000.0
16/05/2021 09:00,-4000.0
16/05/2021 09:30,-4000.0
16/05/2021 10:00,-4000.0
16/05/2021 10:30,-4000.0
16/05/2021 11:00,-4000.0
16/05/2021 11:30,-4000.0
16/05/2021 12:00,-4000.0
16/05/2021 12:30,-4000.0
16/05/2021 13:00,-4000.0
16/05/2021 13:30,-4000.0
16/05/2021 14:00,-4000.0
16/05/2021 14:30,-4000.0
16/05/2021 15:00,-4000.0
16/05/2021 15:30,-4000.0
16/05/2021 16:00,-4000.0
16/05/2021 16:30,-4000.0
16/05/2021 17:00,-4000.0
16/05/2021 17:30,-4000.0
16/05/2021 18:00,-4000.0
16/05/2021 18:30,-4000.0
16/05/2021 19:00,-4000.0
16/05/2021 19:30,-4000.0
16/05/2021 20:00,-4000.0
16/05/2021 20:30,-4000.0
16/05/2021 21:00,-4000.0
16/05/2021 21:30,-4000.0
16/05/2021 22:00,-4000.0
16/05/2021 22:30,-4000.0
16/05/2021 23:00,-4000.0
16/05/2021 23:30,-4000.0
16/06/2021 00:00,-4000.0
16/06/2021 00:30,-4000.0
16/06/2021 01:00,-4000.0
16/06/2021 01:30,-4000.0
16/06/2021 02:00,-4000.0
16/06/2021 02:30,-4000.0
16/06/2021 03:00,-4000.0
16/06/2021 03:30,-4000.0
16/06/2021 04:00,-4000.0
16/06/2021 04:30,-4000.0
16/06/2021 05:00,-4000.0
16/06/2021 05:30,-4000.0
16/06/2021 06:00,-4000.0
16/06/2021 06:30,-4000.0
16/06/2021 07:00,-4000.0
16/06/2021 07:30,-4000.0
16/06/2021 08:00,-4000.0
16/06/2021 08:30,-4000.0
16/06/2021 09:00,-4000.0
16/06/2021 09:30,-4000.0
16/06/2021 10:00,-4000.0
16/06/2021 10:30,-4000.0
16/06/2021 11:00,-4000.0
16/06/2021 11:30,-4000.0
16/06/2021 12:00,-4000.0
16/06/2021 12:30,-4000.0
16/06/2021 13:00,-4000.0
16/06/2021 13:30,-4000.0
16/06/2021 14:00,-4000.0
16/06/2021 14:30,-4000.0
16/06/2021 15:00,-4000.0
16/06/2021 15:30,-4000.0
16/06/2021 16:00,-4000.0
16/06/2021 16:30,-4000.0
16/06/2021 17:00,-4000.0
16/06/2021 17:30,-4000.0
16/06/2021 18:00,-4000.0
16/06/2021 18:30,-4000.0
16/06/2021 19:00,-4000.0
16/06/2021 19:30,-4000.0
16/06/2021 20:00,-4000.0
16/06/2021 20:30,-4000.0
16/06/2021 21:00,-4000.0
16/06/2021 21:30,-4000.0
16/06/2021 22:00,-4000.0
16/06/2021 22:30,-4000.0
16/06/2021 23:00,-4000.0
16/06/2021 23:30,-4000.0
16/07/2021 00:00,-4000.0
16/07/2021 00:30,-4000.0
16/07/2021 01:00,-4000.0
16/07/2021 01:30,-4000.0
16/07/2021 02:00,-4000.0
16/07/2021 02:30,-4000.0
16/07/2021 03:00,-4000.0
16/07/2021 03:30,-4000.0
16/07/2021 04:00,-4000.0
16/07/2021 04:30,-4000.0
16/07/2021 05:00,-4000.0
16/07/2021 05:30,-4000.0
16/07/2021 06:00,-4000.0
16/07/2021 06:30,-4000.0
16/07/2021 07:00,-4000.0
16/07/2021 07:30,-4000.0
16/07/2021 08:00,-4000.0
16/07/2021 08:30,-4000.0
16/07/2021 09:00,-4000.0
16/07/2021 09:30,-4000.0
16/07/2021 10:00,-4000.0
16/07/2021 10:30,-4000.0
16/07/2021 11:00,-4000.0
16/07/2021 11:30,-4000.0
16/07/2021 12:00,-4000.0
16/07/2021 12:30,-4000.0
16/07/2021 13:00,-4000.0
16/07/2021 13:30,-4000.0
16/07/2021 14:00,-4000.0
16/07/2021 14:30,-4000.0
16/07/2021 15:00,-4000.0
16/07/2021 15:30,-4000.0
16/07/2021 16:00,-4000.0
16/07/2021 16:30,-4000.0
16/07/2021 17:00,-4000.0
16/07/2021 17:30,-4000.0
16/07/2021 18:00,-4000.0
16/07/2021 18:30,-4000.0
16/07/2021 19:00,-4000.0
16/07/2021 19:30,-4000.0
16/07/2021 20:00,-4000.0
16/07/2021 20:30,-4000.0
16/07/2021 21:00,-4000.0
16/07/2021 21:30,-4000.0
16/07/2021 22:00,-4000.0
16/07/2021 22:30,-4000.0
16/07/2021 23:00,-4000.0
16/07/2021 23:30,-4000.0
16/08/2021 00:00,-4000.0
16/08/2021 00:30,-4000.0
16/08/2021 01:00,-4000.0
16/08/2021 01:30,-4000.0
16/08/2021 02:00,-4000.0
16/08/2021 02:30,-4000.0
16/08/2021 03:00,-4000.0
16/08/2021 03:30,-4000.0
16/08/2021 04:00,-4000.0
16/08/2021 04:30,-4000.0
16/08/2021 05:00,-4000.0
16/08/2021 05:30,-4000.0
16/08/2021 06:00,-4000.0
16/08/2021 06:30,-4000.0
16/08/2021 07:00,-4000.0
16/08/2021 07:30,-4000.0
16/08/2021 08:00,-4000.0
16/08/2021 08:30,-4000.0
16/08/2021 09:00,-4000.0
16/08/2021 09:30,-4000.0
16/08/2021 10:00,-4000.0
16/08/2021 10:30,-4000.0
16/08/2021 11:00,-4000.0
16/08/2021 11:30,-4000.0
16/08/2021 12:00,-4000.0
16/08/2021 12:30,-4000.0
16/08/2021 13:00,-4000.0
16/08/2021 13:30,-4000.0
16/08/2021 14:00,-4000.0
16/08/2021 14:30,-4000.0
16/08/2021 15:00,-4000.0
16/08/2021 15:30,-4000.0
16/08/2021 16:00,-4000.0
16/08/2021 16:30,-4000.0
16/08/2021 17:00,-4000.0
16/08/2021 17:30,-4000.0
16/08/2021 18:00,-4000.0
16/08/2021 18:30,-4000.0
16/08/2021 19:00,-4000.0
16/08/2021 19:30,-4000.0
16/08/2021 20:00,-4000.0
16/08/2021 20:30,-4000.0
16/08/2021 21:00,-4000.0
16/08/2021 21:30,-4000.0
16/08/2021 22:00,-4000.0
16/08/2021 22:30,-4000.0
16/08/2021 23:00,-4000.0
16/08/2021 23:30,-4000.0
16/09/2021 00:00,-4000.0
16/09/2021 00:30,-4000.0
16/09/2021 01:00,-4000.0
16/09/2021 01:30,-4000.0
16/09/2021 02:00,-4000.0
16/09/2021 02:30,-4000.0
16/09/2021 03:00,-4000.0
16/09/2021 03:30,-4000.0
16/09/2021 04:00,-4000.0
16/09/2021 04:30,-4000.0
16/09/2021 05:00,-4000.0
16/09/2021 05:30,-4000.0
16/09/2021 06:00,-4000.0
16/09/2021 06:30,-4000.0
16/09/2021 07:00,-4000.0
16/09/2021 07:30,-4000.0
16/09/2021 08:00,-4000.0
16/09/2021 08:30,-4000.0
16/09/2021 09:00,-4000.0
16/09/2021 09:30,-4000.0
16/09/2021 10:00,-4000.0
16/09/2021 10:30,-4000.0
16/09/2021 11:00,-4000.0
16/09/2021 11:30,-4000.0
16/09/2021 12:00,-4000.0
16/09/2021 12:30,-4000.0
16/09/2021 13:00,-4000.0
16/09/2021 13:30,-4000.0
16/09/2021 14:00,-4000.0
16/09/2021 14:30,-4000.0
16/09/2021 15:00,-4000.0
16/09/2021 15:30,-4000.0
16/09/2021 16:00,-4000.0
16/09/2021 16:30,-4000.0
16/09/2021 17:00,-4000.0
16/09/2021 17:30,-4000.0
16/09/2021 18:00,-4000.0
16/09/2021 18:30,-4000.0
16/09/2021 19:00,-4000.0
16/09/2021 19:30,-4000.0
16/09/2021 20:00,-4000.0
16/09/2021 20:30,-4000.0
16/09/2021 21:00,-4000.0
16/09/2021 21:30,-4000.0
16/09/2021 22:00,-4000.0
16/09/2021 22:30,-4000.0
16/09/2021 23:00,-4000.0
16/09/2021 23:30,-4000.0
16/10/2021 00:00,-4000.0
16/10/2021 00:30,-4000.0
16/10/2021 01:00,-4000.0
16/10/2021 01:30,-4000.0
16/10/2021 02:00,-4000.0
16/10/2021 02:30,-4000.0
16/10/2021 03:00,-4000.0
16/10/2021 03:30,-4000.0
16/10/2021 04:00,-4000.0
16/10/2021 04:30,-4000.0
16/10/2021 05:00,-4000.0
16/10/2021 05:30,-4000.0
16/10/2021 06:00,-4000.0
16/10/2021 06:30,-4000.0
16/10/2021 07:00,-4000.0
16/10/2021 07:30,-4000.0
16/10/2021 08:00,-4000.0
16/10/2021 08:30,-4000.0
16/10/2021 09:00,-4000.0
16/10/2021 09:30,-4000.0
16/10/2021 10:00,-4000.0
16/10/2021 10:30,-4000.0
16/10/2021 11:00,-4000.0
16/10/2021 11:30,-4000.0
16/10/2021 12:00,-4000.0
16/10/2021 12:30,-4000.0
16/10/2021 13:00,-4000.0
16/10/2021 13:30,-4000.0
16/10/2021 14:00,-4000.0
16/10/2021 14:30,-4000.0
16/10/2021 15:00,-4000.0
16/10/2021 15:30,-4000.0
16/10/2021 16:00,-4000.0
16/10/2021 16:30,-4000.0
16/10/2021 17:00,-4000.0
16/10/2021 17:30,-4000.0
16/10/2021 18:00,-4000.0
16/10/2021 18:30,-4000.0
16/10/2021 19:00,-4000.0
16/10/2021 19:30,-4000.0
16/10/2021 20:00,-4000.0
16/10/2021 20:30,-4000.0
16/10/2021 21:00,-4000.0
16/10/2021 21:30,-4000.0
16/10/2021 22:00,-4000.0
16/10/2021 22:30,-4000.0
16/10/2021 23:00,-4000.0
16/10/2021 23:30,-4000.0
16/11/2021 00:00,-4000.0
16/11/2021 00:30,-4000.0
16/11/2021 01:00,-4000.0
16/11/2021 01:30,-4000.0
16/11/2021 02:00,-4000.0
16/11/2021 02:30,-4000.0
16/11/2021 03:00,-4000.0
16/11/2021 03:30,-4000.0
16/11/2021 04:00,-4000.0
16/11/2021 04:30,-4000.0
16/11/2021 05:00,-4000.0
16/11/2021 05:30,-4000.0
16/11/2021 06:00,-4000.0
16/11/2021 06:30,-3966.0
16/11/2021 07:00,-4000.0
16/11/2021 07:30,-4000.0
16/11/2021 08:00,-4000.0
16/11/2021 08:30,-4000.0
16/11/2021 09:00,-4000.0
16/11/2021 09:30,-4000.0
16/11/2021 10:00,-4000.0
16/11/2021 10:30,-4000.0
16/11/2021 11:00,-4000.0
16/11/2021 11:30,-4000.0
16/11/2021 12:00,-4000.0
16/11/2021 12:30,-4000.0
16/11/2021 13:00,-4000.0
16/11/2021 13:30,-4000.0
16/11/2021 14:00,-4000.0
16/11/2021 14:30,-4000.0
16/11/2021 15:00,-4000.0
16/11/2021 15:30,-4000.0
16/11/2021 16:00,-4000.0
16/11/2021 16:30,-4000.0
16/11/2021 17:00,-4000.0
16/11/2021 17:30,-4000.0
16/11/2021 18:00,-4000.0
16/11/2021 18:30,-4000.0
16/11/2021 19:00,-4000.0
16/11/2021 19:30,-4000.0
16/11/2021 20:00,-4000.0
16/11/2021 20:30,-4000.0
16/11/2021 21:00,-3986.0
16/11/2021 21:30,-3969.0
16/11/2021 22:00,-4000.0
16/11/2021 22:30,-4000.0
16/11/2021 23:00,-3841.0
16/11/2021 23:30,-4000.0
16/12/2021 00:00,-3396.0
16/12/2021 00:30,-3558.0
16/12/2021 01:00,-3770.0
16/12/2021 01:30,-4000.0
16/12/2021 02:00,-4000.0
16/12/2021 02:30,-4000.0
16/12/2021 03:00,-4000.0
16/12/2021 03:30,-4000.0
16/12/2021 04:00,-4000.0
16/12/2021 04:30,-4000.0
16/12/2021 05:00,-4000.0
16/12/2021 05:30,-4000.0
16/12/2021 06:00,-4000.0
16/12/2021 06:30,-3620.0
16/12/2021 07:00,-3547.0
16/12/2021 07:30,-4000.0
16/12/2021 08:00,-3306.0
16/12/2021 08:30,-3637.0
16/12/2021 09:00,-3377.0
16/12/2021 09:30,-3217.0
16/12/2021 10:00,-3551.0
16/12/2021 10:30,-3927.0
16/12/2021 11:00,-3966.0
16/12/2021 11:30,-4000.0
16/12/2021 12:00,-4000.0
16/12/2021 12:30,-4000.0
16/12/2021 13:00,-4000.0
16/12/2021 13:30,-4000.0
16/12/2021 14:00,-4000.0
16/12/2021 14:30,-4000.0
16/12/2021 15:00,-4000.0
16/12/2021 15:30,-4000.0
16/12/2021 16:00,-4000.0
16/12/2021 16:30,-4000.0
16/12/2021 17:00,-4000.0
16/12/2021 17:30,-4000.0
16/12/2021 18:00,-4000.0
16/12/2021 18:30,-4000.0
16/12/2021 19:00,-4000.0
16/12/2021 19:30,-3758.0
16/12/2021 20:00,-4000.0
16/12/2021 20:30,-4000.0
16/12/2021 21:00,-4000.0
16/12/2021 21:30,-4000.0
16/12/2021 22:00,-4000.0
16/12/2021 22:30,-4000.0
16/12/2021 23:00,-3566.0
16/12/2021 23:30,-4000.0
17/01/2021 00:00,-4000.0
17/01/2021 00:30,-3988.0
17/01/2021 01:00,-4000.0
17/01/2021 01:30,-4000.0
17/01/2021 02:00,-4000.0
17/01/2021 02:30,-3955.0
17/01/2021 03:00,-3982.0
17/01/2021 03:30,-4000.0
17/01/2021 04:00,-4000.0
17/01/2021 04:30,-4000.0
17/01/2021 05:00,-3929.0
17/01/2021 05:30,-4000.0
17/01/2021 06:00,-3973.0
17/01/2021 06:30,-4000.0
17/01/2021 07:00,-4000.0
17/01/2021 07:30,-3873.0
17/01/2021 08:00,-4000.0
17/01/2021 08:30,-4000.0
17/01/2021 09:00,-4000.0
17/01/2021 09:30,-4000.0
17/01/2021 10:00,-4000.0
17/01/2021 10:30,-4000.0
17/01/2021 11:00,-4000.0
17/01/2021 11:30,-4000.0
17/01/2021 12:00,-4000.0
17/01/2021 12:30,-4000.0
17/01/2021 13:00,-3854.0
17/01/2021 13:30,-4000.0
17/01/2021 14:00,-4000.0
17/01/2021 14:30,-4000.0
17/01/2021 15:00,-4000.0
17/01/2021 15:30,-4000.0
17/01/2021 16:00,-4000.0
17/01/2021 16:30,-4000.0
17/01/2021 17:00,-3820.0
17/01/2021 17:30,-4000.0
17/01/2021 18:00,-4000.0
17/01/2021 18:30,-3327.0
17/01/2021 19:00,-3106.0
17/01/2021 19:30,-3088.0
17/01/2021 20:00,-3314.0
17/01/2021 20:30,-3609.0
17/01/2021 21:00,-4000.0
17/01/2021 21:30,-4000.0
17/01/2021 22:00,-4000.0
17/01/2021 22:30,-4000.0
17/01/2021 23:00,-4000.0
17/01/2021 23:30,-4000.0
17/02/2021 00:00,-4000.0
17/02/2021 00:30,-3932.0
17/02/2021 01:00,-4000.0
17/02/2021 01:30,-3614.0
17/02/2021 02:00,-4000.0
17/02/2021 02:30,-3675.0
17/02/2021 03:00,-3704.0
17/02/2021 03:30,-3561.0
17/02/2021 04:00,-3561.0
17/02/2021 04:30,-4000.0
17/02/2021 05:00,-4000.0
17/02/2021 05:30,-3920.0
17/02/2021 06:00,-4000.0
17/02/2021 06:30,-3750.0
17/02/2021 07:00,-4000.0
17/02/2021 07:30,-3743.0
17/02/2021 08:00,-4000.0
17/02/2021 08:30,-4000.0
17/02/2021 09:00,-4000.0
17/02/2021 09:30,-4000.0
17/02/2021 10:00,-3498.0
17/02/2021 10:30,-4000.0
17/02/2021 11:00,-4000.0
17/02/2021 11:30,-4000.0
17/02/2021 12:00,-4000.0
17/02/2021 12:30,-4000.0
17/02/2021 13:00,-4000.0
17/02/2021 13:30,-4000.0
17/02/2021 14:00,-4000.0
17/02/2021 14:30,-4000.0
17/02/2021 15:00,-4000.0
17/02/2021 15:30,-4000.0
17/02/2021 16:00,-4000.0
17/02/2021 16:30,-4000.0
17/02/2021 17:00,-4000.0
17/02/2021 17:30,-4000.0
17/02/2021 18:00,-4000.0
17/02/2021 18:30,-3327.0
17/02/2021 19:00,-3377.0
17/02/2021 19:30,-3500.0
17/02/2021 20:00,-3742.0
17/02/2021 20:30,-4000.0
17/02/2021 21:00,-4000.0
17/02/2021 21:30,-4000.0
17/02/2021 22:00,-4000.0
17/02/2021 22:30,-4000.0
17/02/2021 23:00,-3708.0
17/02/2021 23:30,-3654.0
17/03/2021 00:00,-4000.0
17/03/2021 00:30,-4000.0
17/03/2021 01:00,-4000.0
17/03/2021 01:30,-4000.0
17/03/2021 02:00,-4000.0
17/03/2021 02:30,-4000.0
17/03/2021 03:00,-4000.0
17/03/2021 03:30,-4000.0
17/03/2021 04:00,-4000.0
17/03/2021 04:30,-4000.0
17/03/2021 05:00,-4000.0
17/03/2021 05:30,-4000.0
17/03/2021 06:00,-4000.0
17/03/2021 06:30,-4000.0
17/03/2021 07:00,-4000.0
17/03/2021 07:30,-4000.0
17/03/2021 08:00,-4000.0
17/03/2021 08:30,-4000.0
17/03/2021 09:00,-4000.0
17/03/2021 09:30,-4000.0
17/03/2021 10:00,-4000.0
17/03/2021 10:30,-4000.0
17/03/2021 11:00,-4000.0
17/03/2021 11:30,-4000.0
17/03/2021 12:00,-4000.0
17/03/2021 12:30,-4000.0
17/03/2021 13:00,-4000.0
17/03/2021 13:30,-4000.0
17/03/2021 14:00,-4000.0
17/03/2021 14:30,-4000.0
17/03/2021 15:00,-4000.0
17/03/2021 15:30,-4000.0
17/03/2021 16:00,-4000.0
17/03/2021 16:30,-4000.0
17/03/2021 17:00,-4000.0
17/03/2021 17:30,-4000.0
17/03/2021 18:00,-4000.0
17/03/2021 18:30,-4000.0
17/03/2021 19:00,-4000.0
17/03/2021 19:30,-4000.0
17/03/2021 20:00,-4000.0
17/03/2021 20:30,-4000.0
17/03/2021 21:00,-4000.0
17/03/2021 21:30,-4000.0
17/03/2021 22:00,-4000.0
17/03/2021 22:30,-4000.0
17/03/2021 23:00,-4000.0
17/03/2021 23:30,-4000.0
17/04/2021 00:00,-4000.0
17/04/2021 00:30,-3742.0
17/04/2021 01:00,-4000.0
17/04/2021 01:30,-3707.0
17/04/2021 02:00,-4000.0
17/04/2021 02:30,-3873.0
17/04/2021 03:00,-4000.0
17/04/2021 03:30,-4000.0
17/04/2021 04:00,-4000.0
17/04/2021 04:30,-4000.0
17/04/2021 05:00,-4000.0
17/04/2021 05:30,-4000.0
17/04/2021 06:00,-4000.0
17/04/2021 06:30,-4000.0
17/04/2021 07:00,-4000.0
17/04/2021 07:30,-4000.0
17/04/2021 08:00,-4000.0
17/04/2021 08:30,-4000.0
17/04/2021 09:00,-4000.0
17/04/2021 09:30,-4000.0
17/04/2021 10:00,-4000.0
17/04/2021 10:30,-4000.0
17/04/2021 11:00,-4000.0
17/04/2021 11:30,-4000.0
17/04/2021 12:00,-4000.0
17/04/2021 12:30,-4000.0
17/04/2021 13:00,-4000.0
17/04/2021 13:30,-4000.0
17/04/2021 14:00,-4000.0
17/04/2021 14:30,-4000.0
17/04/2021 15:00,-4000.0
17/04/2021 15:30,-4000.0
17/04/2021 16:00,-4000.0
17/04/2021 16:30,-4000.0
17/04/2021 17:00,-4000.0
17/04/2021 17:30,-4000.0
17/04/2021 18:00,-4000.0
17/04/2021 18:30,-4000.0
17/04/2021 19:00,-4000.0
17/04/2021 19:30,-4000.0
17/04/2021 20:00,-4000.0
17/04/2021 20:30,-4000.0
17/04/2021 21:00,-4000.0
17/04/2021 21:30,-4000.0
17/04/2021 22:00,-4000.0
17/04/2021 22:30,-4000.0
17/04/2021 23:00,-3576.0
17/04/2021 23:30,-4000.0
17/05/2021 00:00,-4000.0
17/05/2021 00:30,-4000.0
17/05/2021 01:00,-4000.0
17/05/2021 01:30,-4000.0
17/05/2021 02:00,-4000.0
17/05/2021 02:30,-4000.0
17/05/2021 03:00,-4000.0
17/05/2021 03:30,-4000.0
17/05/2021 04:00,-4000.0
17/05/2021 04:30,-4000.0
17/05/2021 05:00,-4000.0
17/05/2021 05:30,-4000.0
17/05/2021 06:00,-4000.0
17/05/2021 06:30,-4000.0
17/05/2021 07:00,-4000.0
17/05/2021 07:30,-4000.0
17/05/2021 08:00,-4000.0
17/05/2021 08:30,-4000.0
17/05/2021 09:00,-4000.0
17/05/2021 09:30,-4000.0
17/05/2021 10:00,-4000.0
17/05/2021 10:30,-4000.0
17/05/2021 11:00,-4000.0
17/05/2021 11:30,-4000.0
17/05/2021 12:00,-4000.0
17/05/2021 12:30,-4000.0
17/05/2021 13:00,-4000.0
17/05/2021 13:30,-4000.0
17/05/2021 14:00,-4000.0
17/05/2021 14:30,-4000.0
17/05/2021 15:00,-4000.0
17/05/2021 15:30,-4000.0
17/05/2021 16:00,-4000.0
17/05/2021 16:30,-4000.0
17/05/2021 17:00,-4000.0
17/05/2021 17:30,-4000.0
17/05/2021 18:00,-4000.0
17/05/2021 18:30,-4000.0
17/05/2021 19:00,-4000.0
17/05/2021 19:30,-4000.0
17/05/2021 20:00,-4000.0
17/05/2021 20:30,-4000.0
17/05/2021 21:00,-4000.0
17/05/2021 21:30,-4000.0
17/05/2021 22:00,-4000.0
17/05/2021 22:30,-4000.0
17/05/2021 23:00,-4000.0
17/05/2021 23:30,-4000.0
17/06/2021 00:00,-4000.0
17/06/2021 00:30,-4000.0
17/06/2021 01:00,-4000.0
17/06/2021 01:30,-4000.0
17/06/2021 02:00,-4000.0
17/06/2021 02:30,-4000.0
17/06/2021 03:00,-4000.0
17/06/2021 03:30,-4000.0
17/06/2021 04:00,-4000.0
17/06/2021 04:30,-4000.0
17/06/2021 05:00,-4000.0
17/06/2021 05:30,-4000.0
17/06/2021 06:00,-4000.0
17/06/2021 06:30,-4000.0
17/06/2021 07:00,-4000.0
17/06/2021 07:30,-4000.0
17/06/2021 08:00,-4000.0
17/06/2021 08:30,-4000.0
17/06/2021 09:00,-4000.0
17/06/2021 09:30,-4000.0
17/06/2021 10:00,-4000.0
17/06/2021 10:30,-4000.0
17/06/2021 11:00,-4000.0
17/06/2021 11:30,-4000.0
17/06/2021 12:00,-4000.0
17/06/2021 12:30,-4000.0
17/06/2021 13:00,-4000.0
17/06/2021 13:30,-4000.0
17/06/2021 14:00,-4000.0
17/06/2021 14:30,-4000.0
17/06/2021 15:00,-4000.0
17/06/2021 15:30,-4000.0
17/06/2021 16:00,-4000.0
17/06/2021 16:30,-4000.0
17/06/2021 17:00,-4000.0
17/06/2021 17:30,-4000.0
17/06/2021 18:00,-4000.0
17/06/2021 18:30,-4000.0
17/06/2021 19:00,-4000.0
17/06/2021 19:30,-4000.0
17/06/2021 20:00,-4000.0
17/06/2021 20:30,-4000.0
17/06/2021 21:00,-4000.0
17/06/2021 21:30,-4000.0
17/06/2021 22:00,-4000.0
17/06/2021 22:30,-4000.0
17/06/2021 23:00,-4000.0
17/06/2021 23:30,-4000.0
17/07/2021 00:00,-4000.0
17/07/2021 00:30,-4000.0
17/07/2021 01:00,-4000.0
17/07/2021 01:30,-4000.0
17/07/2021 02:00,-4000.0
17/07/2021 02:30,-4000.0
17/07/2021 03:00,-4000.0
17/07/2021 03:30,-4000.0
17/07/2021 04:00,-4000.0
17/07/2021 04:30,-4000.0
17/07/2021 05:00,-4000.0
17/07/2021 05:30,-4000.0
17/07/2021 06:00,-4000.0
17/07/2021 06:30,-4000.0
17/07/2021 07:00,-4000.0
17/07/2021 07:30,-4000.0
17/07/2021 08:00,-4000.0
17/07/2021 08:30,-4000.0
17/07/2021 09:00,-4000.0
17/07/2021 09:30,-4000.0
17/07/2021 10:00,-4000.0
17/07/2021 10:30,-4000.0
17/07/2021 11:00,-4000.0
17/07/2021 11:30,-4000.0
17/07/2021 12:00,-4000.0
17/07/2021 12:30,-4000.0
17/07/2021 13:00,-4000.0
17/07/2021 13:30,-4000.0
17/07/2021 14:00,-4000.0
17/07/2021 14:30,-4000.0
17/07/2021 15:00,-4000.0
17/07/2021 15:30,-4000.0
17/07/2021 16:00,-4000.0
17/07/2021 16:30,-4000.0
17/07/2021 17:00,-4000.0
17/07/2021 17:30,-4000.0
17/07/2021 18:00,-4000.0
17/07/2021 18:30,-4000.0
17/07/2021 19:00,-4000.0
17/07/2021 19:30,-4000.0
17/07/2021 20:00,-4000.0
17/07/2021 20:30,-4000.0
17/07/2021 21:00,-4000.0
17/07/2021 21:30,-4000.0
17/07/2021 22:00,-4000.0
17/07/2021 22:30,-4000.0
17/07/2021 23:00,-4000.0
17/07/2021 23:30,-4000.0
17/08/2021 00:00,-4000.0
17/08/2021 00:30,-4000.0
17/08/2021 01:00,-4000.0
17/08/2021 01:30,-4000.0
17/08/2021 02:00,-4000.0
17/08/2021 02:30,-4000.0
17/08/2021 03:00,-4000.0
17/08/2021 03:30,-4000.0
17/08/2021 04:00,-4000.0
17/08/2021 04:30,-4000.0
17/08/2021 05:00,-4000.0
17/08/2021 05:30,-4000.0
17/08/2021 06:00,-4000.0
17/08/2021 06:30,-4000.0
17/08/2021 07:00,-4000.0
17/08/2021 07:30,-4000.0
17/08/2021 08:00,-4000.0
17/08/2021 08:30,-4000.0
17/08/2021 09:00,-4000.0
17/08/2021 09:30,-4000.0
17/08/2021 10:00,-4000.0
17/08/2021 10:30,-4000.0
17/08/2021 11:00,-4000.0
17/08/2021 11:30,-4000.0
17/08/2021 12:00,-4000.0
17/08/2021 12:30,-4000.0
17/08/2021 13:00,-4000.0
17/08/2021 13:30,-4000.0
17/08/2021 14:00,-4000.0
17/08/2021 14:30,-4000.0
17/08/2021 15:00,-4000.0
17/08/2021 15:30,-4000.0
17/08/2021 16:00,-4000.0
17/08/2021 16:30,-4000.0
17/08/2021 17:00,-4000.0
17/08/2021 17:30,-4000.0
17/08/2021 18:00,-4000.0
17/08/2021 18:30,-4000.0
17/08/2021 19:00,-4000.0
17/08/2021 19:30,-4000.0
17/08/2021 20:00,-4000.0
17/08/2021 20:30,-4000.0
17/08/2021 21:00,-4000.0
17/08/2021 21:30,-4000.0
17/08/2021 22:00,-4000.0
17/08/2021 22:30,-4000.0
17/08/2021 23:00,-4000.0
17/08/2021 23:30,-4000.0
17/09/2021 00:00,-4000.0
17/09/2021 00:30,-4000.0
17/09/2021 01:00,-4000.0
17/09/2021 01:30,-4000.0
17/09/2021 02:00,-4000.0
17/09/2021 02:30,-4000.0
17/09/2021 03:00,-4000.0
17/09/2021 03:30,-4000.0
17/09/2021 04:00,-4000.0
17/09/2021 04:30,-4000.0
17/09/2021 05:00,-4000.0
17/09/2021 05:30,-4000.0
17/09/2021 06:00,-4000.0
17/09/2021 06:30,-4000.0
17/09/2021 07:00,-4000.0
17/09/2021 07:30,-4000.0
17/09/2021 08:00,-4000.0
17/09/2021 08:30,-4000.0
17/09/2021 09:00,-4000.0
17/09/2021 09:30,-4000.0
17/09/2021 10:00,-4000.0
17/09/2021 10:30,-4000.0
17/09/2021 11:00,-4000.0
17/09/2021 11:30,-4000.0
17/09/2021 12:00,-4000.0
17/09/2021 12:30,-4000.0
17/09/2021 13:00,-4000.0
17/09/2021 13:30,-4000.0
17/09/2021 14:00,-4000.0
17/09/2021 14:30,-4000.0
17/09/2021 15:00,-4000.0
17/09/2021 15:30,-4000.0
17/09/2021 16:00,-4000.0
17/09/2021 16:30,-4000.0
17/09/2021 17:00,-4000.0
17/09/2021 17:30,-4000.0
17/09/2021 18:00,-4000.0
17/09/2021 18:30,-4000.0
17/09/2021 19:00,-4000.0
17/09/2021 19:30,-4000.0
17/09/2021 20:00,-4000.0
17/09/2021 20:30,-4000.0
17/09/2021 21:00,-4000.0
17/09/2021 21:30,-4000.0
17/09/2021 22:00,-4000.0
17/09/2021 22:30,-4000.0
17/09/2021 23:00,-4000.0
17/09/2021 23:30,-4000.0
17/10/2021 00:00,-4000.0
17/10/2021 00:30,-4000.0
17/10/2021 01:00,-4000.0
17/10/2021 01:30,-4000.0
17/10/2021 02:00,-4000.0
17/10/2021 02:30,-4000.0
