timestamp;Occitanie_demand_MW;Occitanie_solar_MW;Occitanie_wind_MW;Auvergne Rhone Alpes_demand_MW;Auvergne Rhone Alpes_solar_MW;Auvergne Rhone Alpes_wind_MW;Nouvelle Aquitaine_demand_MW;Nouvelle Aquitaine_solar_MW;Nouvelle Aquitaine_wind_MW;Provence Alpes Cote d'Azur_demand_MW;Provence Alpes Cote d'Azur_solar_MW;Provence Alpes Cote d'Azur_wind_MW
15/12/2021 14:30;5593;954;35;10705;266;101;6909;1065;228;5952;547;4
15/12/2021 15:00;5475;804;33;10570;212;115;6693;960;254;5830;439;5
15/12/2021 15:30;5435;599;35;10546;143;116;6603;763;285;5761;309;4
15/12/2021 16:00;5369;398;35;10568;82;129;6481;509;326;5707;180;6
15/12/2021 16:30;5366;197;36;10593;33;143;6469;271;365;5741;63;5
15/12/2021 17:00;5482;54;42;10608;5;155;6511;71;401;5903;4;6
15/12/2021 17:30;5793;2;53;10901;0;165;6692;3;442;6245;0;8
15/12/2021 18:00;6178;0;65;11026;0;167;7050;0;495;6469;0;8
15/12/2021 18:30;6397;0;69;11103;0;167;7245;0;503;6600;0;8
15/12/2021 19:00;6617;0;84;11247;0;159;7432;0;505;6810;0;11
15/12/2021 19:30;6582;0;92;11063;0;160;7368;0;479;6809;0;16
15/12/2021 20:00;6452;0;110;10764;0;146;7198;0;450;6704;0;14
15/12/2021 20:30;6230;0;121;10501;0;149;7022;0;453;6553;0;11
15/12/2021 21:00;6059;0;123;10285;0;152;6782;0;455;6357;0;10
15/12/2021 21:30;5922;0;117;10048;0;143;6591;0;474;6162;0;12
15/12/2021 22:00;5732;0;112;9725;0;136;6449;0;516;6021;0;10
15/12/2021 22:30;5760;0;106;9847;0;128;6489;0;542;5999;0;10
15/12/2021 23:00;6052;0;114;10022;0;120;6714;0;559;6067;0;7
15/12/2021 23:30;5841;0;114;10024;0;119;6529;0;588;6396;0;6
16/12/2021 00:00;5921;0;119;9758;0;132;6517;0;596;6165;0;7
16/12/2021 00:30;5740;0;110;9555;0;126;6521;0;651;5982;0;8
16/12/2021 01:00;5547;0;109;9321;0;120;6344;0;682;5785;0;12
16/12/2021 01:30;5528;0;110;9312;0;127;6501;0;658;5842;0;10
16/12/2021 02:00;5557;0;113;9321;0;132;6373;0;670;5802;0;9
16/12/2021 02:30;5502;0;120;9413;0;141;6455;0;660;5936;0;12
16/12/2021 03:00;5403;0;123;9258;0;139;6278;0;652;5723;0;13
16/12/2021 03:30;5350;0;118;9195;0;137;6158;0;694;5641;0;13
16/12/2021 04:00;5294;0;106;9092;0;133;6027;0;666;5574;0;13
16/12/2021 04:30;5270;0;101;9097;0;132;6009;0;716;5493;0;11
16/12/2021 05:00;5293;0;93;9186;0;139;6073;0;716;5501;0;10
16/12/2021 05:30;5446;0;85;9471;0;145;6293;0;698;5639;0;10
16/12/2021 06:00;5616;0;84;9581;0;157;6452;0;636;5784;0;10
16/12/2021 06:30;6018;0;83;9931;0;148;6879;0;680;6080;0;11
16/12/2021 07:00;6324;0;70;10299;0;149;7208;0;681;6389;0;12
16/12/2021 07:30;6677;0;65;10631;0;155;7532;0;710;6532;0;11
16/12/2021 08:00;6775;0;50;10896;0;147;7798;0;755;6588;0;12
16/12/2021 08:30;6788;10;37;10853;2;160;7819;0;760;6713;18;12
16/12/2021 09:00;6813;113;34;10983;22;173;7863;35;805;6717;111;12
16/12/2021 09:30;6792;306;32;11100;63;174;7933;169;778;6713;245;15
16/12/2021 10:00;6653;524;28;11111;103;174;7938;357;812;6638;385;14
16/12/2021 10:30;6490;736;27;11150;146;179;7908;558;847;6485;519;13
16/12/2021 11:00;6335;923;31;11144;178;163;7760;768;826;6382;627;14
16/12/2021 11:30;6221;1067;30;11241;203;164;7726;944;836;6353;707;12
16/12/2021 12:00;6171;1156;24;11251;221;171;7667;1071;853;6404;757;14
16/12/2021 12:30;6136;1210;25;11118;230;169;7548;1155;857;6388;781;11
16/12/2021 13:00;6097;1228;26;11250;231;152;7615;1223;916;6249;780;12
16/12/2021 13:30;5960;1201;26;11203;225;153;7426;1245;894;6261;752;13
16/12/2021 14:00;5844;1135;26;11090;210;162;7282;1199;861;6104;694;13
16/12/2021 14:30;5627;1026;25;10923;188;168;7145;1135;850;6077;608;12
16/12/2021 15:00;5500;865;26;10744;153;173;6901;1000;859;5982;494;14
16/12/2021 15:30;5451;657;30;10710;112;194;6848;798;868;5881;350;13
16/12/2021 16:00;5400;440;33;10707;69;208;6760;547;916;5863;205;14
16/12/2021 16:30;5434;218;39;10650;30;222;6761;295;1013;5882;72;13
16/12/2021 17:00;5542;49;47;10679;5;242;6788;79;1010;6041;5;14
16/12/2021 17:30;5893;2;61;10862;0;257;6921;3;1006;6375;0;15
16/12/2021 18:00;6289;2;75;10913;0;250;7282;0;1028;6660;0;15
16/12/2021 18:30;6467;2;83;10993;0;253;7471;0;1031;6787;0;15
16/12/2021 19:00;6683;0;94;11035;0;245;7627;0;1027;6962;0;15
16/12/2021 19:30;6668;0;103;10896;0;225;7551;0;987;6986;0;15
16/12/2021 20:00;6541;0;100;10590;0;224;7413;0;999;6875;0;15
16/12/2021 20:30;6332;0;107;10388;0;229;7212;0;1061;6732;0;15
16/12/2021 21:00;6156;0;109;10107;0;233;6980;0;1044;6560;0;15
16/12/2021 21:30;6094;0;116;9922;0;230;6790;0;1010;6427;0;14
16/12/2021 22:00;5886;0;94;9620;0;241;6657;0;1013;6274;0;13
16/12/2021 22:30;5952;0;72;9780;0;237;6695;0;981;6264;0;18
16/12/2021 23:00;6295;0;64;9946;0;228;6894;0;962;6291;0;42
16/12/2021 23:30;6027;0;57;10000;0;208;6683;0;961;6703;0;59
17/12/2021 00:00;6122;0;60;9652;0;199;6701;0;950;6411;0;59
17/12/2021 00:30;6025;0;46;9465;0;177;6789;0;985;6172;0;58
17/12/2021 01:00;5791;0;42;9221;0;156;6554;0;951;5944;0;59
17/12/2021 01:30;5705;0;42;9148;0;151;6644;0;870;5983;0;60
17/12/2021 02:00;5713;0;52;9123;0;134;6539;0;881;5924;0;58
17/12/2021 02:30;5696;0;69;9251;0;127;6628;0;922;6044;0;54
17/12/2021 03:00;5599;0;89;9084;0;114;6453;0;914;5842;0;52
17/12/2021 03:30;5534;0;116;9061;0;119;6314;0;900;5736;0;45
17/12/2021 04:00;5463;0;139;8943;0;151;6255;0;922;5622;0;38
17/12/2021 04:30;5386;0;179;9004;0;184;6258;0;957;5568;0;38
17/12/2021 05:00;5422;0;236;9064;0;181;6275;0;966;5624;0;41
17/12/2021 05:30;5549;0;269;9328;0;180;6486;0;932;5764;0;36
17/12/2021 06:00;5711;0;294;9503;0;181;6714;0;952;5846;0;36
17/12/2021 06:30;6090;0;303;9829;0;190;7111;0;946;6111;0;27
17/12/2021 07:00;6368;0;353;10155;0;183;7467;0;983;6420;0;21
17/12/2021 07:30;6733;0;401;10512;0;196;7803;0;1022;6553;0;21
17/12/2021 08:00;6827;0;421;10764;0;214;7999;0;997;6688;0;26
17/12/2021 08:30;6805;7;444;10757;3;224;8084;0;1028;6668;17;20
17/12/2021 09:00;6829;102;459;10893;40;224;8090;48;955;6746;107;17
17/12/2021 09:30;6788;295;461;10887;111;237;8073;246;881;6656;241;10
17/12/2021 10:00;6654;509;491;10831;194;266;8033;514;905;6586;384;6
17/12/2021 10:30;6484;721;513;10748;280;264;7911;767;829;6519;521;4
17/12/2021 11:00;6342;874;533;10697;359;244;7715;1023;768;6374;636;5
17/12/2021 11:30;6242;1012;503;10748;434;212;7671;1207;714;6324;714;4
17/12/2021 12:00;6238;1103;530;10655;486;181;7548;1328;696;6307;762;5
17/12/2021 12:30;6190;1152;508;10442;524;160;7425;1405;728;6321;786;4
17/12/2021 13:00;6171;1159;486;10468;540;154;7433;1453;770;6217;783;3
17/12/2021 13:30;5968;1144;476;10282;539;108;7233;1438;809;6197;756;4
17/12/2021 14:00;5865;1068;494;10068;505;113;7117;1381;788;6085;702;3
17/12/2021 14:30;5634;952;508;9877;452;113;7031;1271;820;6025;613;3
17/12/2021 15:00;5504;799;487;9706;374;111;6797;1080;822;5951;498;4
17/12/2021 15:30;5460;596;458;9634;274;113;6712;842;811;5819;354;4
17/12/2021 16:00;5402;391;452;9638;166;112;6590;569;806;5756;208;5
17/12/2021 16:30;5397;189;425;9628;66;123;6536;308;783;5803;74;4
17/12/2021 17:00;5481;44;391;9703;7;132;6561;82;786;5902;5;5
17/12/2021 17:30;5780;2;398;10042;0;141;6703;1;802;6285;0;7
17/12/2021 18:00;6130;0;421;10227;0;137;7100;0;823;6472;0;5
17/12/2021 18:30;6324;0;411;10351;0;132;7296;0;846;6571;0;4
17/12/2021 19:00;6436;0;391;10464;0;137;7449;0;858;6752;0;4
17/12/2021 19:30;6388;0;366;10341;0;134;7466;0;855;6737;0;4
17/12/2021 20:00;6270;0;349;10144;0;128;7285;0;815;6687;0;7
17/12/2021 20:30;6091;0;337;9936;0;127;7062;0;822;6514;0;5
17/12/2021 21:00;5941;0;311;9756;0;118;6902;0;795;6362;0;6
17/12/2021 21:30;5966;0;315;9607;0;112;6765;0;720;6256;0;6
17/12/2021 22:00;5736;0;301;9443;0;112;6643;0;681;6085;0;9
17/12/2021 22:30;5790;0;245;9630;0;117;6664;0;595;6154;0;14
17/12/2021 23:00;6144;0;252;9865;0;126;6890;0;507;6226;0;15
17/12/2021 23:30;5890;0;272;9904;0;126;6635;0;459;6581;0;17
18/12/2021 00:00;5930;0;270;9584;0;130;6648;0;449;6280;0;16
18/12/2021 00:30;5836;0;246;9461;0;142;6682;0;469;6035;0;16
18/12/2021 01:00;5609;0;231;9208;0;165;6445;0;448;5809;0;16
18/12/2021 01:30;5622;0;200;9188;0;170;6584;0;429;5867;0;16
18/12/2021 02:00;5584;0;195;9174;0;184;6442;0;432;5810;0;15
18/12/2021 02:30;5499;0;183;9165;0;195;6455;0;504;5902;0;13
18/12/2021 03:00;5407;0;167;8993;0;188;6246;0;479;5668;0;14
18/12/2021 03:30;5298;0;159;8908;0;178;6125;0;485;5591;0;18
18/12/2021 04:00;5197;0;155;8759;0;189;6047;0;497;5485;0;13
18/12/2021 04:30;5147;0;140;8725;0;202;5969;0;454;5437;0;11
18/12/2021 05:00;5112;0;121;8692;0;209;6049;0;506;5423;0;15
18/12/2021 05:30;5201;0;120;8815;0;217;6139;0;441;5485;0;12
18/12/2021 06:00;5282;0;98;8785;0;209;6234;0;451;5489;0;14
18/12/2021 06:30;5451;0;93;8839;0;220;6482;0;460;5542;0;25
18/12/2021 07:00;5598;0;86;8901;0;192;6572;0;460;5633;0;36
18/12/2021 07:30;5725;0;84;8949;0;214;6799;0;535;5751;0;47
18/12/2021 08:00;5838;0;81;9106;0;183;6992;0;592;5830;0;47
18/12/2021 08:30;5980;8;68;9278;2;182;7083;0;692;5954;17;53
18/12/2021 09:00;6152;115;50;9517;34;179;7190;49;719;6081;107;54
18/12/2021 09:30;6196;324;45;9749;101;160;7293;252;670;6149;233;50
18/12/2021 10:00;6145;547;44;9832;179;130;7262;541;614;6166;359;45
18/12/2021 10:30;5997;766;43;9850;249;107;7222;820;556;6124;493;42
18/12/2021 11:00;5867;948;38;9842;313;78;7000;1104;503;5957;614;36
18/12/2021 11:30;5772;1090;40;9900;366;58;6905;1296;458;5900;710;32
18/12/2021 12:00;5770;1167;44;9982;388;41;6840;1421;438;5903;764;29
18/12/2021 12:30;5857;1188;56;9971;408;36;6807;1504;459;5929;788;15
18/12/2021 13:00;5834;1170;56;10056;421;35;6840;1535;483;5840;786;10
18/12/2021 13:30;5606;1128;64;9819;426;31;6503;1530;462;5833;759;15
18/12/2021 14:00;5444;1062;74;9575;405;28;6437;1477;505;5660;708;13
18/12/2021 14:30;5255;941;77;9344;367;26;6278;1363;517;5639;619;20
18/12/2021 15:00;5124;780;92;9187;302;30;6077;1179;534;5510;502;20
18/12/2021 15:30;5051;594;105;9182;225;38;6033;928;565;5462;356;16
18/12/2021 16:00;5005;405;121;9159;138;41;5897;630;568;5378;208;14
18/12/2021 16:30;4991;202;135;9174;55;47;5799;341;619;5373;74;11
18/12/2021 17:00;5082;49;166;9203;8;59;5891;90;673;5531;5;9
18/12/2021 17:30;5427;3;223;9586;0;58;6077;1;721;5831;0;4
18/12/2021 18:00;5741;2;259;9758;0;70;6519;0;786;6045;0;5
18/12/2021 18:30;5953;2;292;9882;0;60;6786;0;783;6212;0;5
18/12/2021 19:00;6098;1;296;10030;0;62;6855;0;776;6356;0;3
18/12/2021 19:30;6104;1;309;9988;0;72;6937;0;736;6383;0;3
18/12/2021 20:00;6018;0;345;9823;0;79;6813;0;688;6330;0;4
18/12/2021 20:30;5880;0;372;9653;0;95;6711;0;727;6189;0;3
18/12/2021 21:00;5767;0;363;9540;0;122;6593;0;666;6047;0;3
18/12/2021 21:30;5650;0;364;9378;0;127;6411;0;670;5922;0;2
18/12/2021 22:00;5526;0;371;9184;0;141;6360;0;645;5853;0;3
18/12/2021 22:30;5583;0;398;9427;0;133;6531;0;637;5891;0;2
18/12/2021 23:00;5949;0;365;9649;0;134;6782;0;627;5997;0;1
18/12/2021 23:30;5732;0;386;9708;0;133;6623;0;582;6366;0;1
19/12/2021 00:00;5852;0;406;9439;0;126;6560;0;521;6133;0;2
19/12/2021 00:30;5657;0;390;9274;0;115;6627;0;480;5927;0;2
19/12/2021 01:00;5438;0;384;9051;0;113;6483;0;434;5760;0;2
19/12/2021 01:30;5406;0;368;9068;0;101;6654;0;404;5787;0;1
19/12/2021 02:00;5394;0;349;9056;0;98;6577;0;369;5757;0;2
19/12/2021 02:30;5355;0;343;9112;0;92;6645;0;342;5844;0;1
19/12/2021 03:00;5261;0;316;8953;0;85;6357;0;303;5626;0;2
19/12/2021 03:30;5160;0;287;8900;0;80;6282;0;299;5512;0;4
19/12/2021 04:00;5100;0;274;8763;0;72;6150;0;288;5440;0;6
19/12/2021 04:30;4992;0;250;8746;0;57;6124;0;278;5387;0;7
19/12/2021 05:00;4957;0;208;8715;0;59;6077;0;272;5361;0;8
19/12/2021 05:30;5029;0;202;8802;0;53;6197;0;267;5373;0;5
19/12/2021 06:00;5071;0;197;8796;0;51;6219;0;275;5361;0;6
19/12/2021 06:30;5227;0;177;8751;0;49;6354;0;316;5421;0;5
19/12/2021 07:00;5297;0;163;8751;0;47;6384;0;344;5498;0;6
19/12/2021 07:30;5430;0;155;8831;0;44;6547;0;359;5565;0;6
19/12/2021 08:00;5496;0;140;8972;0;45;6712;0;404;5622;0;4
19/12/2021 08:30;5576;5;124;9007;2;49;6813;0;445;5729;16;4
19/12/2021 09:00;5739;89;116;9248;29;55;6921;41;434;5909;107;5
19/12/2021 09:30;5839;273;105;9510;88;53;7077;209;422;6031;247;5
19/12/2021 10:00;5858;481;90;9647;153;50;7217;450;463;6094;400;4
19/12/2021 10:30;5827;680;76;9806;214;48;7294;676;459;6019;542;4
19/12/2021 11:00;5725;852;63;9875;263;47;7162;873;419;5931;658;3
19/12/2021 11:30;5675;982;49;9948;303;44;7200;1007;420;5893;736;4
19/12/2021 12:00;5705;1071;47;9992;331;45;7185;1100;413;5943;782;3
19/12/2021 12:30;5764;1130;36;9988;346;47;7249;1127;417;5988;802;2
19/12/2021 13:00;5736;1145;26;10081;345;51;7318;1157;471;5905;801;2
19/12/2021 13:30;5447;1128;22;9859;335;51;6940;1162;401;5822;771;4
19/12/2021 14:00;5270;1079;16;9603;312;48;6798;1151;398;5641;716;4
19/12/2021 14:30;5050;981;18;9378;281;52;6650;1072;411;5628;628;5
19/12/2021 15:00;4915;840;17;9218;233;53;6475;926;382;5541;513;6
19/12/2021 15:30;4859;646;16;9215;172;56;6299;737;370;5439;364;6
19/12/2021 16:00;4772;439;15;9224;105;64;6278;510;400;5415;215;8
19/12/2021 16:30;4799;225;15;9249;44;67;6139;279;416;5419;78;8
19/12/2021 17:00;4911;54;17;9326;6;81;6259;75;412;5589;6;7
19/12/2021 17:30;5227;3;16;9662;0;85;6400;1;390;5915;0;7
19/12/2021 18:00;5639;2;18;9844;0;86;6752;0;406;6093;0;7
19/12/2021 18:30;5818;2;18;10012;0;90;7014;0;417;6246;0;11
19/12/2021 19:00;6024;0;19;10133;0;89;7145;0;425;6415;0;11
19/12/2021 19:30;6070;0;19;10125;0;85;7192;0;427;6540;0;9
19/12/2021 20:00;6021;0;18;10049;0;95;7155;0;420;6482;0;8
19/12/2021 20:30;5913;0;21;9867;0;101;6973;0;452;6344;0;8
19/12/2021 21:00;5787;0;20;9739;0;100;6924;0;421;6219;0;7
19/12/2021 21:30;5762;0;24;9606;0;94;6764;0;399;6091;0;9
19/12/2021 22:00;5607;0;25;9368;0;84;6651;0;375;5966;0;11
19/12/2021 22:30;5684;0;25;9576;0;78;6620;0;379;6009;0;10
19/12/2021 23:00;6034;0;24;9770;0;81;6973;0;418;6074;0;8
19/12/2021 23:30;5793;0;24;9776;0;87;6752;0;436;6427;0;8
20/12/2021 00:00;5912;0;27;9477;0;85;6845;0;464;6183;0;6
20/12/2021 00:30;5818;0;27;9350;0;85;6832;0;471;6024;0;10
20/12/2021 01:00;5629;0;27;9143;0;85;6704;0;482;5813;0;9
20/12/2021 01:30;5563;0;27;9193;0;87;6900;0;492;5882;0;9
20/12/2021 02:00;5542;0;26;9171;0;83;6817;0;487;5856;0;8
20/12/2021 02:30;5544;0;31;9248;0;83;6833;0;486;5996;0;8
20/12/2021 03:00;5478;0;33;9124;0;89;6634;0;461;5774;0;9
20/12/2021 03:30;5408;0;31;9085;0;78;6432;0;453;5657;0;8
20/12/2021 04:00;5369;0;34;8995;0;82;6342;0;413;5561;0;9
20/12/2021 04:30;5309;0;44;9064;0;86;6362;0;421;5540;0;9
20/12/2021 05:00;5325;0;47;9130;0;98;6413;0;406;5544;0;9
20/12/2021 05:30;5473;0;55;9477;0;97;6621;0;382;5657;0;11
20/12/2021 06:00;5616;0;74;9646;0;109;6831;0;385;5706;0;11
20/12/2021 06:30;5932;0;82;9880;0;124;7128;0;417;5954;0;18
20/12/2021 07:00;6162;0;93;10166;0;134;7390;0;423;6186;0;25
20/12/2021 07:30;6472;0;97;10417;0;159;7706;0;454;6359;0;13
20/12/2021 08:00;6631;0;96;10786;0;174;7941;0;446;6503;0;13
20/12/2021 08:30;6776;5;93;10938;1;173;8071;0;466;6650;14;13
20/12/2021 09:00;6867;90;105;11093;20;192;8191;31;490;6773;99;13
20/12/2021 09:30;6944;269;104;11271;62;191;8253;153;498;6766;234;23
20/12/2021 10:00;6901;474;105;11366;112;202;8296;326;495;6786;386;19
20/12/2021 10:30;6821;666;94;11431;155;192;8276;493;479;6677;526;13
20/12/2021 11:00;6727;835;83;11468;193;193;8172;636;473;6532;644;15
20/12/2021 11:30;6632;961;91;11638;219;186;8211;757;474;6522;729;16
20/12/2021 12:00;6646;1055;89;11668;239;178;8184;841;423;6565;783;15
20/12/2021 12:30;6629;1116;97;11569;251;171;8166;924;446;6574;809;13
20/12/2021 13:00;6589;1140;102;11642;253;159;8153;977;434;6529;809;16
20/12/2021 13:30;6391;1131;114;11557;248;154;7916;975;431;6515;784;14
20/12/2021 14:00;6256;1081;108;11488;231;153;7894;943;402;6383;730;15
20/12/2021 14:30;6042;993;108;11306;207;164;7760;888;387;6344;640;14
20/12/2021 15:00;5914;847;110;11097;173;162;7502;776;406;6231;522;14
20/12/2021 15:30;5837;652;119;11068;128;157;7422;631;422;6137;374;13
20/12/2021 16:00;5745;434;133;11049;81;158;7332;428;425;6128;222;13
20/12/2021 16:30;5764;221;145;11005;36;169;7304;219;492;6096;81;13
20/12/2021 17:00;5861;44;157;10957;6;164;7292;50;561;6273;7;14
20/12/2021 17:30;6185;2;173;11224;0;157;7430;1;540;6682;0;17
20/12/2021 18:00;6525;2;165;11315;0;169;7761;0;653;6800;0;17
20/12/2021 18:30;6717;1;172;11405;0;187;7940;0;684;7001;0;17
20/12/2021 19:00;6906;0;170;11539;0;191;8099;0;693;7131;0;19
20/12/2021 19:30;6917;0;132;11322;0;178;8087;0;691;7190;0;19
20/12/2021 20:00;6812;0;129;11057;0;170;7931;0;689;7107;0;18
20/12/2021 20:30;6623;0;105;10846;0;175;7698;0;666;6923;0;25
20/12/2021 21:00;6435;0;93;10520;0;174;7500;0;710;6785;0;43
20/12/2021 21:30;6338;0;94;10276;0;164;7335;0;659;6586;0;53
20/12/2021 22:00;6137;0;71;9984;0;156;7159;0;627;6475;0;57
20/12/2021 22:30;6145;0;58;10196;0;152;7175;0;559;6442;0;58
20/12/2021 23:00;6521;0;55;10398;0;150;7423;0;533;6496;0;57
20/12/2021 23:30;6287;0;55;10436;0;139;7199;0;488;6849;0;49
21/12/2021 00:00;6369;0;57;10104;0;131;7221;0;451;6567;0;55
21/12/2021 00:30;6145;0;61;9900;0;128;7236;0;430;6350;0;54
21/12/2021 01:00;5990;0;56;9674;0;113;7060;0;414;6201;0;50
21/12/2021 01:30;5947;0;64;9661;0;94;7269;0;413;6160;0;51
21/12/2021 02:00;5945;0;58;9716;0;85;7168;0;442;6122;0;54
21/12/2021 02:30;5929;0;53;9756;0;64;7218;0;446;6257;0;53
21/12/2021 03:00;5868;0;43;9644;0;63;7025;0;390;6038;0;52
21/12/2021 03:30;5796;0;34;9607;0;57;6849;0;352;5965;0;52
21/12/2021 04:00;5728;0;35;9445;0;51;6769;0;353;5851;0;51
21/12/2021 04:30;5687;0;34;9520;0;43;6773;0;361;5796;0;51
21/12/2021 05:00;5679;0;35;9543;0;38;6816;0;359;5765;0;43
21/12/2021 05:30;5833;0;42;9832;0;32;6991;0;335;5853;0;43
21/12/2021 06:00;5970;0;46;9933;0;24;7135;0;327;5893;0;41
21/12/2021 06:30;6274;0;59;10141;0;24;7479;0;363;6130;0;38
21/12/2021 07:00;6472;0;64;10353;0;25;7726;0;376;6334;0;34
21/12/2021 07:30;6788;0;66;10652;0;23;8047;0;372;6409;0;34
21/12/2021 08:00;6966;0;73;10905;0;23;8325;0;365;6522;0;28
21/12/2021 08:30;7105;4;76;11023;2;26;8430;0;373;6662;10;24
21/12/2021 09:00;7177;67;80;11282;33;31;8532;42;308;6829;74;24
21/12/2021 09:30;7212;193;83;11367;100;34;8578;201;270;6802;171;18
21/12/2021 10:00;7156;362;85;11409;184;33;8530;401;220;6895;277;17
21/12/2021 10:30;7064;516;80;11395;264;37;8439;677;186;6819;391;14
21/12/2021 11:00;6942;653;66;11360;340;47;8321;912;119;6725;494;13
21/12/2021 11:30;6828;783;60;11398;395;57;8230;1100;107;6681;585;14
21/12/2021 12:00;6843;886;62;11356;431;46;8132;1248;84;6699;611;18
21/12/2021 12:30;6835;935;53;11138;463;46;8016;1301;75;6793;661;18
21/12/2021 13:00;6794;999;50;11193;487;42;8030;1364;83;6627;633;17
21/12/2021 13:30;6607;978;51;10986;473;39;7742;1279;75;6641;591;15
21/12/2021 14:00;6459;936;49;10799;461;43;7683;1210;79;6437;557;15
21/12/2021 14:30;6237;830;49;10592;416;47;7561;1103;98;6478;507;13
21/12/2021 15:00;6075;665;44;10396;341;54;7334;953;102;6408;430;7
21/12/2021 15:30;5986;481;44;10355;257;51;7287;700;115;6277;286;6
21/12/2021 16:00;5922;317;48;10392;155;42;7162;484;157;6271;171;5
21/12/2021 16:30;5959;141;49;10407;63;40;7148;236;226;6163;69;5
21/12/2021 17:00;6060;33;50;10494;5;60;7161;72;250;6284;3;6
21/12/2021 17:30;6342;2;61;10939;0;63;7336;2;251;6522;0;5
21/12/2021 18:00;6666;2;59;11114;0;62;7682;0;301;6743;0;6
21/12/2021 18:30;6855;0;63;11242;0;55;7848;0;315;6856;0;9
21/12/2021 19:00;7004;0;60;11400;0;52;8023;0;287;7035;0;8
21/12/2021 19:30;6954;0;70;11305;0;50;8016;0;282;7022;0;9
21/12/2021 20:00;6847;0;77;11066;0;52;7892;0;266;6998;0;7
21/12/2021 20:30;6633;0;76;10774;0;39;7718;0;269;6752;0;4
21/12/2021 21:00;6437;0;80;10590;0;38;7568;0;299;6687;0;3
21/12/2021 21:30;6317;0;74;10360;0;43;7353;0;278;6394;0;4
21/12/2021 22:00;6120;0;69;10116;0;37;7229;0;261;6291;0;3
21/12/2021 22:30;6130;0;61;10336;0;32;7235;0;248;6339;0;4
21/12/2021 23:00;6453;0;56;10558;0;33;7441;0;231;6357;0;4
21/12/2021 23:30;6196;0;56;10610;0;30;7252;0;215;6756;0;2
22/12/2021 00:00;6302;0;58;10289;0;27;7256;0;186;6455;0;2
22/12/2021 00:30;6054;0;63;10111;0;27;7280;0;186;6233;0;1
22/12/2021 01:00;5838;0;64;9872;0;31;7128;0;181;6009;0;2
22/12/2021 01:30;5836;0;63;9861;0;28;7301;0;170;6069;0;2
22/12/2021 02:00;5795;0;64;9873;0;26;7195;0;172;6005;0;2
22/12/2021 02:30;5787;0;64;9932;0;22;7221;0;163;6140;0;1
22/12/2021 03:00;5689;0;73;9827;0;21;7035;0;166;5926;0;1
22/12/2021 03:30;5595;0;73;9805;0;20;6893;0;163;5819;0;3
22/12/2021 04:00;5508;0;74;9720;0;20;6797;0;153;5715;0;2
22/12/2021 04:30;5442;0;75;9712;0;16;6784;0;156;5747;0;2
22/12/2021 05:00;5445;0;69;9757;0;16;6782;0;152;5709;0;2
22/12/2021 05:30;5574;0;74;10000;0;17;6969;0;161;5768;0;2
22/12/2021 06:00;5700;0;85;10149;0;16;7140;0;163;5785;0;1
22/12/2021 06:30;6000;0;100;10275;0;15;7482;0;167;5949;0;2
22/12/2021 07:00;6188;0;115;10525;0;13;7668;0;163;6131;0;2
22/12/2021 07:30;6450;0;124;10786;0;9;7964;0;153;6318;0;3
22/12/2021 08:00;6566;0;124;11103;0;8;8271;0;172;6456;0;3
22/12/2021 08:30;6686;3;124;11196;1;10;8331;0;163;6513;10;3
22/12/2021 09:00;6759;70;134;11440;29;7;8390;48;183;6680;76;3
22/12/2021 09:30;6846;227;137;11581;93;8;8441;227;174;6642;179;3
22/12/2021 10:00;6776;408;149;11593;174;7;8429;489;182;6674;278;3
22/12/2021 10:30;6636;576;140;11546;252;7;8343;762;198;6702;356;3
22/12/2021 11:00;6476;719;140;11428;328;8;8180;1008;202;6587;419;3
22/12/2021 11:30;6379;820;138;11433;395;10;8113;1208;204;6591;452;1
22/12/2021 12:00;6398;898;153;11380;437;12;7984;1341;176;6584;479;1
22/12/2021 12:30;6410;909;163;11185;467;13;7853;1419;143;6662;489;1
22/12/2021 13:00;6415;899;182;11196;483;20;7828;1449;123;6554;501;0
22/12/2021 13:30;6210;881;212;11038;477;24;7581;1425;127;6601;469;0
22/12/2021 14:00;6148;850;226;10841;467;30;7497;1342;133;6421;478;1
22/12/2021 14:30;5935;779;247;10612;415;38;7310;1194;137;6405;424;1
22/12/2021 15:00;5817;649;276;10400;343;44;7078;1027;111;6272;364;1
22/12/2021 15:30;5740;504;294;10373;260;51;7003;775;110;6137;275;0
22/12/2021 16:00;5667;337;349;10389;160;73;6853;496;131;6095;163;0
22/12/2021 16:30;5642;172;388;10411;61;95;6795;256;185;6040;61;0
22/12/2021 17:00;5669;43;443;10487;8;136;6792;83;242;6191;4;0
22/12/2021 17:30;5921;3;469;10873;0;172;6961;5;329;6467;0;0
22/12/2021 18:00;6212;0;507;11013;0;205;7291;0;425;6598;0;1
22/12/2021 18:30;6358;0;550;11113;0;231;7445;0;483;6747;0;3
22/12/2021 19:00;6493;0;582;11289;0;245;7588;0;580;6910;0;3
22/12/2021 19:30;6430;0;604;11207;0;275;7569;0;597;6872;0;4
22/12/2021 20:00;6324;0;635;10939;0;303;7376;0;607;6778;0;7
22/12/2021 20:30;6116;0;617;10738;0;336;7169;0;649;6637;0;8
22/12/2021 21:00;5942;0;618;10539;0;358;6979;0;697;6464;0;9
